a,b,c,x,y,z
-2.83071337434568,2.239012067189911,-6.280367515901347,-9.111080890247027,-0.5917013071557689,8.519379583091258
0.4260647670895681,3.17050497685339,-2.314393329354071,-1.888328562264503,3.596569743942958,5.4848983062074605
-0.31142567207159155,-0.181231156859796,-2.285767206744133,-2.5971928788157244,-0.4926568289313875,2.1045360498843366
7.310689005194721,3.5340446269851893,-0.4364833139536394,6.874205691241082,10.84473363217991,3.9705279409388288
5.863412252773666,-2.633025441553634,-1.421578446422556,4.44183380635111,3.2303868112200322,-1.211446995131078
2.317255225567076,1.5639708930010716,1.1141804020732677,3.4314356276403437,3.8812261185681476,0.4497904909278039
2.805150208030023,2.688713850047696,-0.4975287172813286,2.3076214907486943,5.493864058077719,3.1862425673290247
10.339295175519382,0.5411202383160069,1.6221458670584283,11.96144104257781,10.880415413835388,-1.0810256287424216
1.2051600899775183,-1.2539880753780153,0.9598989868654106,2.1650590768429288,-0.04882798540049693,-2.213887062243426
1.453589898522246,1.0472670205224475,6.580739527204175,8.03432942572642,2.5008569190446934,-5.533472506681727
0.6141309988607444,-0.6472409988340341,-2.1103462083618227,-1.4962152095010783,-0.03310999997328967,1.4631052095277886
-2.7351083751588225,2.6828716743223135,-4.2471980045629,-6.982306379721723,-0.052236700836509,6.930069678885214
7.28573008146432,1.4521051048820217,3.699387760016909,10.985117841481228,8.737835186346341,-2.2472826551348875
4.525870469604654,1.1738906080169704,3.646924997138045,8.172795466742699,5.699761077621624,-2.473034389121074
6.5759295420187485,2.43350657390156,2.644360953352851,9.2202904953716,9.009436115920309,-0.21085437945129115
3.8275643340999057,0.9201328180019249,-0.9456340118498034,2.8819303222501023,4.74769715210183,1.8657668298517285
-2.0660800620041258,4.263943800176949,0.5923874720951501,-1.4736925899089757,2.197863738172823,3.671556328081799
-3.5583276868607268,-0.00041623554935759277,-0.41966277085467163,-3.977990457715398,-3.5587439224100845,0.419246535305314
-3.9186608955312607,-3.575822675618572,-0.33810139302636033,-4.256762288557621,-7.494483571149832,-3.2377212825922115
2.8710267443847854,-0.9910645883492692,1.4049716536148182,4.2759983979996035,1.8799621560355162,-2.3960362419640875
-1.7947875579315244,-0.736988489666461,2.584350291531824,0.7895627336002997,-2.5317760475979854,-3.321338781198285
9.080800724867022,1.0770656954771123,0.7490104180055881,9.82981114287261,10.157866420344133,0.3280552774715242
-5.673631758204242,-0.49944810250767135,-6.970436343387044,-12.644068101591287,-6.173079860711914,6.4709882408793735
-0.07412678264896959,-3.7853504366171635,1.9198621627986507,1.8457353801496812,-3.8594772192661333,-5.705212599415814
-2.688736657516073,1.941535970176395,1.7764446306712585,-0.9122920268448147,-0.7472006873396781,0.16509133950513655
-6.250919434686963,-0.898680500956935,-2.572467528986687,-8.82338696367365,-7.149599935643899,1.673787028029752
-7.509130159762266,-0.5580107168767111,0.9963297128068587,-6.512800446955408,-8.067140876638977,-1.55434042968357
2.1622022248988673,-0.50295357475346,0.3969360869588852,2.5591383118577524,1.6592486501454071,-0.8998896617123453
-5.930640487183307,1.0285128426568004,-0.2854264795720621,-6.21606696675537,-4.902127644526507,1.3139393222288624
-2.7217795665502234,-0.03186228840155896,-1.3772870387789635,-4.099066605329186,-2.7536418549517823,1.3454247503774046
5.392781792479603,-0.0341048672136223,1.563153909215973,6.9559357016955765,5.358676925265981,-1.5972587764295954
0.25290791907489296,0.8037709612943229,-1.375860331250015,-1.1229524121751222,1.056678880369216,2.1796312925443377
2.0351798170007065,-0.8076351178222206,-3.3023403288993123,-1.2671605118986058,1.2275446991784857,2.4947052110770915
-4.584927168667791,1.5871274811755276,-3.7870650931692986,-8.37199226183709,-2.9977996874922637,5.374192574344827
2.2626045033396665,0.9027050708888851,-0.28441451884435753,1.9781899844953088,3.1653095742285515,1.1871195897332427
3.61694699792445,-0.47432439683944316,0.7285590504653228,4.3455060483897725,3.142622601085007,-1.202883447304766
4.008650921238399,-2.7735332967546467,1.2988189335725338,5.3074698548109325,1.235117624483752,-4.07235223032718
5.302658045690732,-5.518905280654615,2.3575649791733317,7.660223024864064,-0.2162472349638831,-7.876470259827947
-3.129111487014683,-1.3035942194090409,2.0218859348775675,-1.1072255521371153,-4.432705706423723,-3.325480154286608
1.2731024630324486,-0.6364425222084116,-2.741357684980699,-1.4682552219482505,0.636659940824037,2.1049151627722873
-6.241360461095517,4.795400319139442,-2.163867630938984,-8.4052280920345,-1.4459601419560748,6.959267950078425
7.04361623209187,1.3632170512275734,1.6214881148835736,8.665104346975443,8.406833283319443,-0.25827106365600017
-7.26770486624003,0.7188339007663213,-1.6856194801488464,-8.953324346388877,-6.548870965473709,2.4044533809151676
3.405585606499818,1.9450172872293698,-4.514456954367098,-1.1088713478672805,5.350602893729188,6.459474241596468
-6.506999443013129,-4.445792526206454,-3.790623937828043,-10.297623380841172,-10.952791969219582,-0.6551685883784115
0.6137498849142438,0.6594781872550626,0.9693061216123753,1.583056006526619,1.2732280721693063,-0.3098279343573127
-7.375934043876448,3.3628929890395924,0.4924125330129534,-6.883521510863495,-4.013041054836856,2.8704804560266393
1.0910476707785326,1.3801627436598838,-1.7932482731628687,-0.7022006023843361,2.471210414438416,3.1734110168227527
-3.869245772700505,0.2573741865029369,-3.4453206300637382,-7.314566402764243,-3.611871586197568,3.7026948165666753
-2.5405781906226284,1.5002118114088114,7.605356893708072,5.0647787030854445,-1.040366379213817,-6.105145082299261
4.690430490621773,1.5461849447414815,-0.923152248633013,3.76727824198876,6.236615435363254,2.4693371933744945
0.2591189441562656,-0.9076515674290827,4.693877514434029,4.952996458590295,-0.6485326232728171,-5.601529081863112
-13.3636210624692,0.04367218128405572,-3.6807421015142943,-17.044363163983494,-13.319948881185145,3.72441428279835
-5.455859663720235,0.49056524494971937,3.252610071135644,-2.2032495925845907,-4.965294418770515,-2.7620448261859245
1.2383921096973607,0.14847889503429745,-1.0449305217077185,0.1934615879896422,1.3868710047316581,1.193409416742016
-4.919407290135958,1.5764641522695144,1.1544471733567903,-3.764960116779167,-3.342943137866443,0.42201697891272416
6.9237574303075995,-1.514304135620117,-3.3782078951157697,3.54554953519183,5.4094532946874825,1.8639037594956527
-1.7132538929880083,0.36901429140397113,-2.9326404095415155,-4.645894302529523,-1.3442396015840372,3.3016547009454866
6.119439872191865,-1.0282146948162156,-0.9769428425953519,5.142497029596513,5.09122517737565,-0.05127185222086372
-1.0616766979342087,-0.049288775128179176,1.5305534554757307,0.468876757541522,-1.110965473062388,-1.57984223060391
-5.381213082302716,-0.8314878238404918,0.39857572336494407,-4.982637358937772,-6.212700906143208,-1.230063547205436
-1.1016833330952749,3.3354927203003535,-0.7514679938013568,-1.8531513268966315,2.2338093872050786,4.086960714101711
6.69098306914727,-3.078120528035906,0.5204505166248103,7.211433585772081,3.6128625411113644,-3.598571044660716
6.222170699994269,-1.092091671341733,0.6401633816566288,6.862334081650898,5.130079028652536,-1.7322550529983618
-3.8306126964318037,1.8718868444431833,-5.136869319416606,-8.96748201584841,-1.9587258519886204,7.00875616385979
2.0556517306871083,4.410992063335928,-0.07447869356555012,1.9811730371215581,6.466643794023036,4.485470756901478
-2.027155852068216,-4.676235172358036,0.8437970710059155,-1.1833587810623005,-6.703391024426253,-5.520032243363952
-7.557383335467782,-0.21944267207704707,-0.30107188156874354,-7.858455217036526,-7.7768260075448294,0.08162920949169647
4.94507829362848,3.4462140646906776,-1.2758867279508448,3.6691915656776355,8.391292358319157,4.722100792641522
3.145805448889524,-2.7640714055881572,3.363201577907528,6.509007026797052,0.38173404330136673,-6.127272983495685
5.375269619503036,0.8595568381719338,0.922582990058887,6.2978526095619225,6.23482645767497,-0.06302615188695315
-6.417784963340018,0.3339960940479901,-5.326148502550103,-11.74393346589012,-6.083788869292028,5.6601445965980925
-2.0315668211970563,2.9483516818871767,-0.27088705355853604,-2.3024538747555923,0.9167848606901203,3.2192387354457126
5.208723790251357,-0.3006281939380808,-0.2938405045918931,4.914883285659464,4.9080955963132755,-0.006787689346187731
-5.194011093327263,-0.24404264180962795,5.148269564708908,-0.0457415286183549,-5.438053735136891,-5.392312206518536
7.279925854231147,0.6648958206005422,-1.6464278729004482,5.633497981330699,7.944821674831688,2.3113236935009907
-2.6266017485911126,0.15008277429332306,-0.7826155676386533,-3.409217316229766,-2.4765189742977896,0.9326983419319763
-0.16241065286409717,1.2166797802506872,-5.432840755038425,-5.595251407902523,1.05426912738659,6.6495205352891125
2.7388436670322887,-2.0989749885325737,-1.3875704150060564,1.3512732520262323,0.639868678499715,-0.7114045735265173
-10.672227819587581,-3.611954815588889,3.3198705277875913,-7.35235729179999,-14.284182635176471,-6.931825343376481
0.8271976644670616,-3.107695191749066,-3.0233669210132135,-2.1961692565461517,-2.2804975272820043,-0.08432827073585258
-13.603913144194353,-2.064182130235443,-5.2226798446526495,-18.826592988847004,-15.668095274429795,3.1584977144172064
14.139920480059873,-2.7992023032718847,-0.38997831365401514,13.749942166405857,11.340718176787988,-2.4092239896178693
-1.1928814606848857,-1.0529233024308169,-1.0967237810482702,-2.289605241733156,-2.2458047631157028,0.04380047861745329
5.6396578924633065,2.142035390181195,4.424289650259804,10.06394754272311,7.781693282644501,-2.2822542600786093
-6.366124820030566,5.794463249217895,-0.4770067917159031,-6.843131611746469,-0.5716615708126715,6.271470040933798
-5.898540735613755,0.5097499425522919,-4.2313649853864925,-10.129905721000249,-5.388790793061464,4.741114927938784
2.062402613024999,-1.6494671805298464,4.918359064115596,6.980761677140595,0.4129354324951524,-6.567826244645443
-12.286285245622516,-1.1349788226846402,0.6597820242319163,-11.6265032213906,-13.421264068307156,-1.7947608469165566
0.5738761596610872,1.7555364967468674,-1.3649494519117926,-0.7910732922507054,2.3294126564079547,3.12048594865866
-1.7365721864652939,-0.6125601482790691,-6.037811707253774,-7.774383893719068,-2.349132334744363,5.425251558974705
-9.564431471894967,-1.9895931464592966,1.4510116325292284,-8.113419839365738,-11.554024618354264,-3.440604778988525
5.077395766256709,0.7798577699522833,-4.88801973605263,0.18937603020407856,5.857253536208992,5.667877506004913
6.133632553678686,4.0528637436851165,-2.190110807196773,3.9435217464819132,10.186496297363803,6.24297455088189
0.6073182976109454,-0.08918644159931453,-3.423557036733314,-2.8162387391223684,0.5181318560116308,3.3343705951339992
6.850641735304071,-2.174422225322495,-2.804876821169258,4.045764914134813,4.676219509981577,0.6304545958467629
-14.78838829474411,-2.6984952306114907,2.1915698455328023,-12.596818449211307,-17.4868835253556,-4.8900650761442925
3.351270918858499,1.019104403174138,2.2963822205263997,5.647653139384898,4.370375322032637,-1.2772778173522616
2.523719391476455,-2.7900708658756295,-0.8934466528151701,1.630272738661285,-0.2663514743991744,-1.8966242130604594
-3.198788219668085,-0.6806797744053551,2.27000059409823,-0.9287876255698548,-3.87946799407344,-2.950680368503585
-3.166250846412544,0.5258369958537783,-1.0115391245125347,-4.177789970925079,-2.6404138505587653,1.537376120366313
3.3457140546545827,0.0009195891639611346,-0.8930488887613991,2.4526651658931837,3.346633643818544,0.8939684779253603
-7.747132133169829,-1.0313974673711868,2.262181139373547,-5.484950993796282,-8.778529600541015,-3.2935786067447337
0.11891469745898928,-0.7614875056810768,3.206361948265897,3.3252766457248866,-0.6425728082220875,-3.967849453946974
4.753605085148302,-3.559134476972065,-3.1306625716275236,1.6229425135207785,1.1944706081762368,-0.4284719053445416
4.163013865012675,-0.9486948164733868,1.3731741489825242,5.536188013995199,3.2143190485392883,-2.321868965455911
-4.88173989976534,1.9517344679986892,-4.699769990005726,-9.581509889771066,-2.930005431766651,6.651504458004416
0.8730245632414118,0.014554833245735798,1.5301181523004992,2.403142715541911,0.8875793964871476,-1.5155633190547635
8.71139629181121,1.4746953731268813,-1.1091703295240891,7.602225962287122,10.186091664938091,2.5838657026509706
2.616275724443317,-1.5384134348523526,0.1460103122999592,2.762286036743276,1.0778622895909642,-1.6844237471523118
3.3143302611129517,1.571944535653825,-1.3134118034320403,2.0009184576809114,4.886274796766777,2.8853563390858654
-9.651140913610876,-0.48774602592929045,-0.4388285060709602,-10.089969419681836,-10.138886939540166,-0.04891751985833026
3.164095723156286,-2.893500359653648,-1.9451916286239803,1.2189040945323057,0.2705953635026379,-0.9483087310296678
3.461236994635464,2.475993241131125,2.230601688302503,5.691838682937967,5.93723023576659,0.24539155282862213
-9.841837491309132,0.44214323454607857,3.382541344929749,-6.459296146379383,-9.399694256763054,-2.9403981103836703
5.509303669436498,-1.1940165540513197,1.846454270451454,7.355757939887952,4.315287115385178,-3.0404708245027736
-1.3257801186251421,-1.5949800038053796,2.344082444362463,1.018302325737321,-2.9207601224305217,-3.9390624481678427
1.2777780878246972,1.5112230742275552,3.3012962340530816,4.579074321877779,2.7890011620522523,-1.7900731598255264
0.20176911125809915,1.7366474579399962,0.5174372054739681,0.7192063167320673,1.9384165691980955,1.219210252466028
3.536173353916401,-1.1332983184631762,2.438545309996632,5.974718663913032,2.4028750354532247,-3.571843628459808
7.241663462575673,-2.142622337412517,-1.3789335597664385,5.862729902809234,5.099041125163156,-0.7636887776460783
-6.563748403879414,2.8058114010507063,2.2905386452736156,-4.273209758605798,-3.7579370028287076,0.5152727557770906
3.424974655017439,-4.287377929959532,2.859695510652576,6.284670165670015,-0.8624032749420927,-7.1470734406121075
3.3651617364908617,-1.6501516542902606,-4.849162333868032,-1.48400059737717,1.7150100822006011,3.1990106795777713
-1.0065649653466378,1.1786351847375398,3.3999844414041025,2.3934194760574647,0.17207021939090206,-2.2213492566665627
9.205698399042703,2.51980452960935,-2.7118784705342533,6.493819928508449,11.725502928652052,5.231683000143603
-1.6423254428437484,-0.025650917757265836,-2.7878956516687365,-4.4302210945124845,-1.6679763606010143,2.7622447339114706
-1.4499699112312003,-5.6573034267139075,3.665465846201623,2.2154959349704226,-7.107273337945108,-9.322769272915531
-4.18014258133703,-0.5866132102443089,-4.192586325660524,-8.372728906997555,-4.766755791581339,3.605973115416215
5.434045297489859,1.9120556159574975,-5.347970234372736,0.08607506311712232,7.346100913447357,7.2600258503302335
-2.612798422281928,2.729789846430802,-2.997016098681168,-5.609814520963096,0.11699142414887431,5.72680594511197
4.186700651655807,-2.3712452410262443,-1.6918167645941518,2.494883887061655,1.8154554106295624,-0.6794284764320926
3.259322155811409,0.16882316586598287,-0.042329457543407854,3.2169926982680015,3.428145321677392,0.21115262340939073
2.58893010622032,0.25549447703364075,2.67597598275075,5.26490608897107,2.8444245832539607,-2.420481505717109
11.386420140195522,-1.594519458690694,-2.4324974263226085,8.953922713872913,9.791900681504828,0.8379779676319146
-8.810270447538432,-4.130156991117235,-0.7491985441667021,-9.559468991705135,-12.940427438655668,-3.3809584469505327
6.4132715740618815,-0.9465357078980701,-0.7974632659001295,5.615808308161752,5.466735866163812,-0.14907244199794056
2.95394896516943,-0.27521694898672056,-2.1073716573846615,0.8465773077847687,2.6787320161827095,1.8321547083979408
-2.5876785807136797,2.69497133406706,3.2003898096441725,0.6127112289304928,0.10729275335338029,-0.5054184755771125
5.653096277455052,-0.18348723107693363,4.125823344405134,9.778919621860187,5.469609046378118,-4.309310575482068
6.4580270720568755,1.207865159098732,1.755777299957518,8.213804372014394,7.665892231155608,-0.5479121408587861
-0.9718012703896821,-0.6736176263404321,-2.7461381265469043,-3.717939396936586,-1.6454188967301142,2.072520500206472
5.0903792394375245,-1.2765378955849713,-0.7585925424469683,4.331786696990556,3.813841343852553,-0.517945353138003
3.501245943146531,3.852295979622659,-2.421893016429199,1.0793529267173319,7.35354192276919,6.274188996051858
3.959746201157416,2.297201063430759,-2.700943997056595,1.2588022041008209,6.256947264588176,4.998145060487355
-1.8238185967546117,3.3334784823162162,0.3974339855915954,-1.4263846111630163,1.5096598855616046,2.936044496724621
-1.6629900519474317,-0.5500619657270736,3.6367976790287866,1.973807627081355,-2.213052017674505,-4.18685964475586
-6.969797379757744,-1.784340742486757,0.5256797852168167,-6.444117594540927,-8.754138122244502,-2.310020527703574
-8.910702600286157,2.386651381690311,-1.2137662382433962,-10.124468838529554,-6.524051218595846,3.6004176199337072
1.7412674117894034,-2.9954946808231133,6.0183956955608915,7.759663107350295,-1.25422726903371,-9.013890376384005
-4.44284157524651,-1.673891093906097,1.0592359553716055,-3.383605619874904,-6.116732669152606,-2.7331270492777024
-5.456892045655605,1.868761678785658,-0.30694613570757756,-5.763838181363183,-3.5881303668699474,2.1757078144932356
6.192953738470487,0.80445560026062,-1.7030972021250372,4.4898565363454495,6.9974093387311065,2.507552802385657
-0.833439774693219,0.5438788121621959,9.804153090952894,8.970713316259676,-0.28956096253102304,-9.260274278790698
1.7953281523366924,-1.259543646091596,5.684901503572445,7.480229655909137,0.5357845062450963,-6.944445149664041
-5.8021828031411165,1.637792980200683,-5.793497717609358,-11.595680520750474,-4.164389822940434,7.4312906978100415
5.33398034763232,0.6693825913794312,-2.1135856817036776,3.220394665928642,6.003362939011751,2.782968273083109
5.289993757207378,2.053494135799997,3.3432923990837233,8.633286156291101,7.343487893007374,-1.2897982632837262
0.7990325709152761,-1.6244727574074957,-7.279252696274963,-6.480220125359686,-0.8254401864922196,5.654779938867467
-1.3750992952150334,-0.6486922992062932,1.074915587413492,-0.30018370780154147,-2.0237915944213265,-1.723607886619785
-0.3411645393520684,-1.2050115312550818,1.92152062296462,1.5803560836125516,-1.5461760706071501,-3.126532154219702
0.33337999748241687,0.5745409887672416,-2.062743049390921,-1.729363051908504,0.9079209862496584,2.6372840381581626
14.32771819904784,-0.18851572117797077,0.44265244352609057,14.770370642573932,14.139202477869869,-0.6311681647040613
-6.04248252725465,-1.23243541721446,-7.48201736959999,-13.524499896854639,-7.27491794446911,6.24958195238553
1.728119449485728,1.915958406910684,2.2619455425658264,3.990064992051554,3.644077856396412,-0.3459871356551423
7.461020432250209,1.7813968990701485,5.317889278232144,12.778909710482353,9.242417331320357,-3.5364923791619955
-7.277215806177432,1.4945856560756363,-3.378079106178257,-10.65529491235569,-5.782630150101796,4.872664762253893
2.0523839003551543,1.9593701672935597,-0.20362306809208724,1.848760832263067,4.011754067648714,2.162993235385647
0.6365186013858151,-1.313038344679712,2.203050765259463,2.839569366645278,-0.676519743293897,-3.516089109939175
-5.159411777023106,2.947780864051969,0.5475146026161747,-4.6118971744069315,-2.211630912971137,2.400266261435794
2.045195135826391,-0.5313069812988889,2.661917249605418,4.7071123854318095,1.5138881545275022,-3.193224230904307
0.14791559733338538,-2.0376159748361484,-6.857724349365091,-6.709808752031705,-1.889700377502763,4.820108374528942
-5.283734538384306,4.665084716945353,-0.5194100269784884,-5.803144565362794,-0.6186498214389529,5.184494743923842
-2.058476897456185,2.7044367739691917,-0.8731173397351917,-2.931594237191377,0.6459598765130066,3.5775541137043834
-5.7799448124088695,2.4877836262680133,7.180723734963827,1.4007789225549576,-3.292161186140856,-4.692940108695813
0.277909727815124,2.2211514854772507,-1.553830133993638,-1.275920406178514,2.4990612132923746,3.7749816194708887
-0.34884872508551545,-0.3687059492425872,0.7984628999234373,0.4496141748379219,-0.7175546743281027,-1.1671688491660246
-1.984268195626312,-3.062314252767575,-0.6080167491536779,-2.5922849447799896,-5.046582448393887,-2.454297503613897
-2.214882367726699,2.652454562744262,-1.2793706276680046,-3.494252995394704,0.43757219501756284,3.9318251904122663
2.4734743276403566,-1.7747925403873168,-0.6547311600240903,1.8187431676162662,0.6986817872530398,-1.1200613803632264
1.8220741260725417,-1.0553425403203436,-3.8462887599497533,-2.024214633877212,0.7667315857521981,2.7909462196294097
-3.4208665270904732,4.108774078609358,-1.1498743146203225,-4.570740841710796,0.6879075515188844,5.25864839322968
-0.8421009015619618,1.8083781607757536,1.2852740799226356,0.4431731783606738,0.9662772592137918,0.523104080853118
3.214929253173966,-3.050941856003574,-0.089452276965582,3.125476976208384,0.1639873971703918,-2.961489579037992
-7.270929367421708,-0.04516378887478816,4.658344906330152,-2.612584461091556,-7.316093156296496,-4.70350869520494
8.733845570204718,0.7123551723225165,-3.7430761079284243,4.990769462276294,9.446200742527234,4.455431280250941
-0.49596786913816476,-2.7603478985970593,0.8035945340940895,0.3076266649559248,-3.256315767735224,-3.5639424326911486
0.20693472960852663,0.7541828019724974,4.215987793015811,4.422922522624338,0.9611175315810241,-3.461804991043314
5.885881600375704,1.1770665137805845,2.921219163559859,8.807100763935562,7.062948114156288,-1.7441526497792743
-9.105974769590144,2.1770159845138455,3.7462343399504405,-5.359740429639704,-6.928958785076299,-1.569218355436595
12.857427134360183,2.1744626548242385,0.6666795568612196,13.524106691221402,15.031889789184422,1.507783097963019
7.322437969589729,0.5518352978987361,-2.6161183894977587,4.706319580091971,7.874273267488466,3.1679536873964946
-3.297130076669379,2.8615378259835507,1.0455939357054516,-2.2515361409639274,-0.4355922506858283,1.815943890278099
9.498025749620352,-1.556759518360753,4.370174129759612,13.868199879379965,7.941266231259599,-5.926933648120365
0.5531727817347136,-0.8261963656679755,-5.719172081660386,-5.165999299925673,-0.27302358393326187,4.892975715992411
-3.853905563110861,-1.4746994473433481,-2.823449759354327,-6.677355322465188,-5.3286050104542095,1.348750312010979
9.440234752686896,4.9408989559970085,2.137389859127537,11.577624611814432,14.381133708683905,2.8035090968694716
