a,b,c,w,y,z
-3.928990119398448,-0.6826145071291968,0.3830566611098388,-3.5459334582886095,-4.611604626527645,-1.0656711682390356
4.433123219081481,1.3727350660275692,0.09790152475078398,4.5310247438322655,5.80585828510905,1.2748335412767853
-1.7470451199000951,0.6124685752687438,3.0145779003891544,1.2675327804890593,-1.1345765446313514,-2.402109325120411
-6.890317734498128,1.8828394431356794,3.1836880991880623,-3.7066296353100654,-5.007478291362448,-1.3008486560523829
8.6328498411108,1.440545903694733,1.8598273705425867,10.492677211653387,10.073395744805534,-0.4192814668478537
-9.802916686842503,-1.7134800508162986,-1.7641149707002932,-11.567031657542795,-11.516396737658802,0.0506349198839946
-10.110627283050217,0.17404466364453772,-4.271169886583111,-14.381797169633328,-9.93658261940568,4.445214550227649
9.08132563427819,1.0529887608985977,-4.696945369604349,4.384380264673841,10.134314395176789,5.749934130502947
1.597413319196783,-0.869870781719602,-3.245987800749098,-1.6485744815523151,0.727542537477181,2.376117019029496
9.570334303117512,0.7437061310994402,2.3135517513988884,11.8838860545164,10.314040434216952,-1.5698456202994482
-0.1065920252818971,-0.8147962099642321,-1.3633379331027409,-1.469929958384638,-0.9213882352461291,0.5485417231385088
-10.222027961031216,4.946649091382465,0.9926037244545525,-9.229424236576664,-5.275378869648751,3.9540453669279128
-5.405113182733038,0.014854858718057,-0.7583398208404158,-6.163453003573453,-5.39025832401498,0.7731946795584729
2.028132693051697,-0.47827666112493217,3.349374218131561,5.377506911183258,1.549856031926765,-3.827650879256493
-1.2515046641331549,-0.8318708548750864,-2.255510873837634,-3.507015537970789,-2.083375519008241,1.4236400189625475
-3.4183194288508307,0.445659252706195,0.0043768163746034944,-3.413942612476227,-2.9726601761446356,0.4412824363315915
3.8701415787122877,-0.3347659884934653,0.387650807621591,4.257792386333879,3.5353755902188224,-0.7224167961150563
-0.31730220923217306,2.5590720389137593,1.3816243168197357,1.0643221075875626,2.2417698296815862,1.1774477220940236
0.7021974077389779,0.2785335144118091,4.517177336846696,5.219374744585673,0.9807309221507869,-4.238643822434886
-6.975756539824513,1.4817526543518418,7.923235018854022,0.9474784790295097,-5.4940038854726705,-6.44148236450218
-2.0734799446936627,1.001713173093819,-1.9857448740969237,-4.059224818790586,-1.0717667715998438,2.9874580471907426
-8.913535581335095,-3.5442922068133953,-1.089140903472364,-10.00267648480746,-12.45782778814849,-2.4551513033410313
7.992101065142113,-0.42759034094218545,-3.5226563793289323,4.469444685813181,7.564510724199928,3.0950660383867468
4.515784608617231,-3.710560704778973,-0.9618842781896917,3.5539003304275396,0.8052239038382583,-2.7486764265892814
-4.460154109621668,3.053526609035037,-1.6089732063839763,-6.069127316005645,-1.4066275005866316,4.662499815419013
-5.79001321697355,1.5800015429373655,-0.09405640629228804,-5.884069623265838,-4.210011674036185,1.6740579492296535
6.5410562941893655,-1.1636715834119722,0.6288561641509491,7.169912458340315,5.3773847107773936,-1.7925277475629213
-1.3555434711901249,-0.1889724111533816,-3.6809179866519868,-5.036461457842112,-1.5445158823435063,3.491945575498605
1.8870610838127646,0.0809994212762131,4.559244094474813,6.446305178287578,1.9680605050889777,-4.4782446731986
3.661552271876685,1.4993485067581382,-3.2550249455141116,0.4065273263625735,5.160900778634823,4.75437345227225
-5.045144191242322,-2.563001035485715,-3.652478658243317,-8.69762284948564,-7.608145226728038,1.089477622757602
-7.425775690786041,-1.769767294073003,-0.4240013255060867,-7.849777016292127,-9.195542984859044,-1.345765968566916
-0.1727186066414976,2.884541259696711,-0.9716299504505652,-1.1443485570920628,2.711822653055213,3.8561712101472763
2.9963651710054324,0.31319880282416357,-2.1244212648770318,0.8719439061284007,3.309563973829596,2.437620067701195
0.6789385329478628,-0.5647275588999979,-2.3785157090070075,-1.6995771760591447,0.11421097404786484,1.8137881501070097
3.592421073596352,-1.1985097313357689,3.3366680010990253,6.929089074695377,2.393911342260583,-4.535177732434795
-6.9238960803082445,1.12149339407552,2.4965044504348315,-4.427391629873413,-5.802402686232725,-1.3750110563593114
0.9134208617963062,-0.7013449869454164,3.744769817256172,4.658190679052478,0.21207587485088986,-4.4461148042015886
-6.970142309962123,0.3304970836635077,5.132766733159608,-1.8373755768025148,-6.639645226298615,-4.8022696494961
-6.382160373131596,-1.1738743501872875,-4.957214888983127,-11.339375262114721,-7.556034723318883,3.783340538795839
-6.284470657580848,0.7367974784926885,-0.8781429997545092,-7.162613657335357,-5.54767317908816,1.6149404782471977
-5.275505476913188,1.1792571430824133,-3.100439144093233,-8.375944621006422,-4.096248333830775,4.279696287175646
-5.572389488662751,-0.31319745339760596,4.816985773329028,-0.7554037153337232,-5.885586942060358,-5.1301832267266345
0.5509658381400376,0.5550336520556685,2.1543351629668375,2.705301001106875,1.105999490195706,-1.599301510911169
6.922023276152571,3.7263964308686015,2.129276862964352,9.051300139116924,10.648419707021173,1.5971195679042496
-2.490780575185386,3.1870545715009624,1.1373074390128082,-1.3534731361725778,0.6962739963155764,2.049747132488154
-1.9499495583041075,0.2320453259686775,-4.388215761975516,-6.338165320279623,-1.71790423233543,4.620261087944193
3.7313938398090523,-0.27563710353094495,-0.014256323710261972,3.7171375160987905,3.4557567362781074,-0.261380779820683
6.9265109604290735,0.21112909040827713,0.24400031128916289,7.170511271718237,7.1376400508373505,-0.03287122088088576
10.455557562751178,-1.1783514540034958,-1.0062896663271905,9.449267896423986,9.277206108747682,-0.1720617876763053
3.420397446478682,0.7194370569360722,3.5511183802425386,6.9715158267212205,4.139834503414754,-2.8316813233064666
2.3871463556690147,2.0171563126713274,-1.6034479863863558,0.7836983692826589,4.404302668340343,3.620604299057683
-2.7077327734378613,1.189253076212056,0.5087752210632348,-2.1989575523746265,-1.5184796972258054,0.6804778551488211
-0.2732143107011758,0.9374135565298308,3.850233529409338,3.577019218708162,0.664199245828655,-2.912819972879507
-1.7088032723838982,-1.3614977250077493,-0.18809253769422746,-1.8968958100781257,-3.0703009973916475,-1.1734051873135218
-7.032457002406835,2.3696674349676203,1.0365838690621225,-5.995873133344713,-4.662789567439214,1.3330835659054978
-0.246607290325116,-0.5670922460838393,-5.649349999739165,-5.895957290064281,-0.8136995364089553,5.082257753655326
4.695673811704503,0.6409474779988346,2.6849008161789127,7.380574627883416,5.336621289703338,-2.0439533381800783
2.188936466659493,-0.7810098576352077,-2.3705999309242505,-0.18166346426475766,1.407926609024285,1.5895900732890427
4.752896230856941,-0.1636927101705138,-2.7287459778142207,2.0241502530427207,4.589203520686428,2.565053267643707
2.5116387092658683,-3.2614177799066004,0.1402355262807772,2.6518742355466456,-0.7497790706407321,-3.4016533061873777
0.7148355586081998,-3.002314026326411,-6.091124593501886,-5.376289034893686,-2.287478467718211,3.0888105671754746
-3.433574664061907,-1.0573976423617484,-0.2843784919105776,-3.7179531559724843,-4.4909723064236555,-0.7730191504511708
-5.8976087803448864,0.47364318922948917,-0.41167514051633836,-6.309283920861224,-5.4239655911153974,0.8853183297458276
-2.1888120354413294,-0.6344485671314849,5.717721422367346,3.528909386926016,-2.823260602572814,-6.35216998949883
2.668814852110855,1.7650851628850381,-1.5481541733259694,1.1206606787848856,4.433900014995893,3.3132393362110077
-4.983586460396902,0.3377335379114391,-1.4332294945638189,-6.416815954960721,-4.645852922485463,1.770963032475258
2.3492015919108646,-5.433843172888843,-1.2920666390799889,1.0571349528308758,-3.0846415809779786,-4.141776533808854
0.07154489850348864,-2.746198338522026,-0.6670684872524997,-0.595523588749011,-2.6746534400185373,-2.0791298512695264
5.578291923904399,2.2971539563092875,-1.241351179641553,4.336940744262846,7.875445880213687,3.5385051359508406
-7.471377620337111,-2.502551339708385,-1.8156777158634307,-9.287055336200542,-9.973928960045496,-0.6868736238449542
-1.3797755782179801,-2.1961320734572594,-1.4623482453946433,-2.8421238236126234,-3.5759076516752395,-0.7337838280626161
-1.634976175853898,0.45382747182470595,0.3691688713494585,-1.2658073045044396,-1.1811487040291921,0.08465860047524743
-0.5046450119773924,-1.5680852307289295,2.833625957519219,2.3289809455418267,-2.0727302427063217,-4.401711188248148
3.43141377989066,-3.109040541263105,4.800118777965986,8.231532557856646,0.3223732386275553,-7.909159319229091
5.408718005902787,-3.6066825941397136,-3.2754790260117437,2.1332389798910434,1.8020354117630735,-0.3312035681279699
1.1611036781114705,1.386237733738517,-0.913544186236039,0.24755949187543158,2.5473414118499873,2.299781919974556
-2.441011179412177,1.6412714549944796,0.31864686230511075,-2.1223643171070665,-0.7997397244176976,1.322624592689369
5.336396307323086,3.0817768817145104,6.080961644652183,11.41735795197527,8.418173189037596,-2.999184762937672
-5.588683692291838,0.5515233267923259,0.8748670590650588,-4.713816633226779,-5.037160365499512,-0.32334373227273294
8.568806342073632,1.1135186008515343,1.9258151506127512,10.494621492686383,9.682324942925167,-0.8122965497612169
-1.4019795565332962,-1.435528374757312,1.6660828272648582,0.26410327073156203,-2.837507931290608,-3.10161120202217
-7.107139769741541,-1.9981236727277951,-6.753985113530537,-13.861124883272078,-9.105263442469337,4.755861440802742
-4.5004463692603744,1.2879832144046044,0.23049799040546287,-4.269948378854911,-3.21246315485577,1.0574852239991415
2.236433529551908,-1.0164733317671166,0.5690002715388598,2.805433801090768,1.2199601977847914,-1.5854736033059764
-2.15938050394474,-2.070960033372666,4.416249527871456,2.2568690239267166,-4.230340537317406,-6.487209561244122
0.9775973895986441,-4.552250106470429,-0.8843730965240777,0.09322429307456637,-3.5746527168717845,-3.667877009946351
0.024445007450425084,1.4164301662356704,-1.668831337623803,-1.644386330173378,1.4408751736860954,3.0852615038594733
-1.7589789892205476,-0.010986468939351738,0.33797300018835735,-1.4210059890321902,-1.7699654581598994,-0.3489594691277091
-1.6016080990924664,1.011745151835596,-2.4401495312280974,-4.041757630320564,-0.5898629472568704,3.4518946830636934
4.932634283134607,-3.1119627225366226,-5.465221956900232,-0.532587673765625,1.820671560597984,2.353259234363609
2.4593270658535658,2.6416670253139363,-1.7075445491591195,0.7517825166944463,5.100994091167502,4.349211574473056
3.9792343050743795,-1.4239267819544423,2.710145764531521,6.6893800696059005,2.555307523119937,-4.134072546485964
-4.692618774812696,1.4230447211000268,1.942993457880461,-2.749625316932235,-3.2695740537126694,-0.5199487367804343
3.7290879063438616,2.677411970784804,-3.306763197336754,0.4223247090071074,6.406499877128665,5.984175168121558
4.0046314810138846,0.24500748859195412,-3.618094852215526,0.3865366287983587,4.249638969605838,3.86310234080748
-8.39991598874289,-1.1923760181879823,-0.3676677356845685,-8.767583724427459,-9.592292006930872,-0.8247082825034138
5.57597846378684,-1.4037850587193224,1.1536107508497415,6.729589214636581,4.172193405067517,-2.557395809569064
5.263991096205021,-0.9472163107735455,-3.6039980824734212,1.6599930137315995,4.316774785431475,2.6567817716998756
7.395455229677688,0.718807906093809,-1.697549630773346,5.697905598904342,8.114263135771496,2.416357536867155
-1.4360135923219288,2.131793005354045,-0.27298924192577195,-1.7090028342477008,0.695779413032116,2.4047822472798166
0.5727667083508041,-0.9856771233775926,-2.081146836120951,-1.508380127770147,-0.4129104150267885,1.0954697127433586
-7.103701831179114,1.0121061583619626,-1.3352551058020468,-8.43895693698116,-6.091595672817151,2.347361264164009
0.9051770865119857,-0.6995249049143564,1.562775146992391,2.4679522335043766,0.20565218159762932,-2.262300051906747
-1.7871948943452787,-1.4737326816064482,3.322053225279725,1.5348583309344463,-3.260927575951727,-4.795785906886174
-1.1468424242459025,0.6560810983340686,0.18051709904034116,-0.9663253252055614,-0.49076132591183397,0.4755639992937274
6.0246521473895545,0.3819384167318298,2.109307616707615,8.13395976409717,6.406590564121384,-1.7273691999757852
3.4083468180076175,0.7537254831198867,-1.6105740331012717,1.7977727849063458,4.1620723011275045,2.364299516221158
5.507641408499875,-0.40976290903273765,-6.200097150826627,-0.6924557423267519,5.097878499467138,5.7903342417938894
-2.0880755579246397,0.9865721311872083,0.39061891905978674,-1.6974566388648529,-1.1015034267374313,0.5959532121274216
-1.7311991443918022,0.045611096289312675,1.5814887060006093,-0.1497104383911929,-1.6855880481024896,-1.5358776097112967
-7.611102191027278,2.5636837348220123,-0.11078963487942486,-7.721891825906703,-5.047418456205266,2.6744733697014373
0.6635384341649603,-3.5795144858642445,-1.0091909053496233,-0.345652471184663,-2.915976051699284,-2.5703235805146214
8.948910718524537,-1.2604768158111495,-0.6625578322193852,8.286352886305153,7.688433902713388,-0.5979189835917642
7.8128350170065435,0.9900907000319166,5.519397801993822,13.332232819000366,8.80292571703846,-4.529307101961906
-4.95509898214134,-0.521473675162632,1.3142173868790683,-3.6408815952622717,-5.476572657303972,-1.8356910620417004
1.143565159996506,-5.055035412786815,0.20695703276710387,1.3505221927636097,-3.9114702527903087,-5.261992445553918
2.3349423047341404,-1.3043851340895314,-0.30974881899780743,2.025193485736333,1.030557170644609,-0.9946363150917239
2.520928129030458,2.3353241347904663,3.2784602330379786,5.799388362068436,4.856252263820924,-0.9431360982475123
5.565661579095571,-0.3655769232392972,3.605710852686741,9.171372431782313,5.200084655856274,-3.9712877759260383
8.084871495702565,-4.1913371708388425,-4.251540442847522,3.8333310528550433,3.8935343248637224,0.06020327200867914
2.215029870132239,1.6705862083104912,1.561610736991756,3.776640607123995,3.8856160784427303,0.1089754713187352
-6.788242118975133,-0.8928122523656451,1.4665406467690727,-5.32170147220606,-7.681054371340778,-2.3593528991347177
6.344815166828381,-0.10884344161455917,-4.902874229094654,1.441940937733727,6.235971725213822,4.794030787480095
0.9511303717752989,-2.336498188297434,0.21193294910030006,1.163063320875599,-1.3853678165221348,-2.548431137397734
7.70032628842655,-1.5924227406886364,-1.115636658112129,6.58468963031442,6.107903547737913,-0.47678608257650734
8.7916714512048,0.12805306189883117,-2.562799699457081,6.22887175174772,8.919724513103631,2.6908527613559126
-8.598064058099892,2.901910177426813,-2.666542194601576,-11.264606252701467,-5.696153880673079,5.568452372028389
-5.828383209441668,-2.044861737129132,-0.029255235070998344,-5.857638444512666,-7.8732449465708,-2.0156065020581337
8.264624071317803,1.5916102600147477,2.006466581030173,10.271090652347976,9.856234331332551,-0.41485632101542524
-0.6145062226191841,-2.097709813816848,-1.9012392812715082,-2.515745503890692,-2.712216036436032,-0.19647053254533997
7.073383047679661,2.0599408199361964,3.21005670736095,10.283439755040611,9.133323867615857,-1.1501158874247537
2.4845825528128382,-3.447831629640378,2.8460676783707215,5.33065023118356,-0.9632490768275397,-6.293899308011099
2.3169473859155802,3.833319854648687,-5.816697119271531,-3.4997497333559506,6.150267240564267,9.650016973920218
0.9781792170115394,1.5404053815144236,4.677784851711825,5.655964068723364,2.518584598525963,-3.137379470197401
-3.506656506654417,-3.6496147811004134,0.7708896823761467,-2.7357668242782704,-7.15627128775483,-4.4205044634765605
-4.305909936518799,-0.16275416301433002,-2.6368670595323316,-6.942776996051131,-4.468664099533129,2.4741128965180015
0.5676574648273225,-2.0947347517369335,-0.7932795256418435,-0.22562206081452096,-1.527077286909611,-1.30145522609509
1.2943627926222288,1.0119227637719355,-3.0430025146747024,-1.7486397220524736,2.3062855563941644,4.054925278446638
-0.30600031612010326,-0.013900732814475365,-1.5016582068927196,-1.8076585230128228,-0.3199010489345786,1.4877574740782442
2.8164019319077904,1.6464224113083223,3.069544860687186,5.885946792594977,4.462824343216113,-1.4231224493788637
0.38561043377794335,0.0236202193115803,-1.8445272053980148,-1.4589167716200715,0.40923065308952367,1.868147424709595
-2.3867080770628544,-0.9556250787049082,0.639646804509905,-1.7470612725529495,-3.3423331557677627,-1.5952718832148132
3.903812293978311,-4.181241597306002,3.627872332161332,7.5316846261396435,-0.2774293033276911,-7.809113929467334
-10.590245079308643,-1.6203397698217112,-2.8211828964871715,-13.411427975795814,-12.210584849130354,1.2008431266654602
-5.08737064356831,1.4013946829448218,-3.216407388271109,-8.303778031839418,-3.685975960623488,4.61780207121593
-4.41383631025565,1.9826465578186825,-4.746440979241665,-9.160277289497316,-2.4311897524369677,6.729087537060348
1.5540972563650512,2.847714654166994,1.7400707751647642,3.294168031529815,4.401811910532046,1.10764387900223
-6.331940540983424,1.1460222702114784,-1.708245748056036,-8.04018628903946,-5.185918270771945,2.8542680182675144
5.435386050006881,-1.1192164060281244,-2.4547631802323227,2.980622869774558,4.316169643978756,1.3355467742041982
3.8879876241976086,-3.329702700305249,-0.9347748842589789,2.9532127399386296,0.5582849238923595,-2.39492781604627
4.827251021193248,0.5350645408539155,-0.2769532054006666,4.550297815792581,5.362315562047163,0.8120177462545821
3.1534945151657645,-2.1832558450839383,0.7355897791274995,3.889084294293264,0.9702386700818262,-2.918845624211438
-11.459594378618682,-1.0990515013457323,-7.009456321220018,-18.4690506998387,-12.558645879964415,5.910404819874286
5.651659449482831,-1.0004233672846699,2.1299807835135782,7.781640232996409,4.651236082198161,-3.130404150798248
0.5720163687399951,-2.2160598493776473,0.18806209042982283,0.7600784591698179,-1.6440434806376523,-2.40412193980747
2.681649137851479,1.2132171490312302,-2.084202197826833,0.5974469400246458,3.894866286882709,3.2974193468580633
0.0291206642511589,1.5477088896131082,-2.052089859712182,-2.022969195461023,1.5768295538642672,3.59979874932529
-2.903209114701463,-0.04059844488693335,-1.83121052957747,-4.734419644278933,-2.943807559588396,1.7906120846905367
-0.9184118764671674,1.1936348735378446,2.2558364140037823,1.337424537536615,0.2752229970706772,-1.0622015404659377
11.352716718858076,-0.41258180327504196,-0.00547926486882378,11.347237453989253,10.940134915583034,-0.4071025384062182
7.358023591187134,-1.4065094637140436,-4.4981244772450335,2.8598991139421006,5.95151412747309,3.0916150135309897
-6.2358787482291405,3.225156860309142,-2.4464475221069524,-8.682326270336093,-3.0107218879199986,5.671604382416094
-1.0573726250671538,0.56161435195727,-3.5145942642081147,-4.571966889275268,-0.49575827310988374,4.076208616165385
-5.18994413628712,-1.2849120431648635,-2.7901284050938644,-7.980072541380984,-6.474856179451983,1.5052163619290009
-1.5403060155763593,2.7353756902025816,3.1304793802925728,1.5901733647162135,1.1950696746262224,-0.39510369008999113
-5.208207364782123,1.5028984013527384,1.639655905445394,-3.5685514593367293,-3.7053089634293848,-0.13675750409265564
-0.017634835657082876,-0.7013026938092387,-1.4703390007203547,-1.4879738363774375,-0.7189375294663216,0.769036306911116
-4.49216167067069,-1.9544168017759227,-0.34809001881192037,-4.84025168948261,-6.446578472446612,-1.6063267829640022
3.8663843386322974,-3.4337558997351576,-4.5475390060981145,-0.6811546674658171,0.43262843889713976,1.1137831063629569
0.5760729477499509,0.2660668794384497,4.732599157431981,5.308672105181932,0.8421398271884006,-4.466532277993531
1.2378752604646597,1.1916468774042268,1.826845663041867,3.0647209235065267,2.4295221378688865,-0.6351987856376402
0.09508128045123375,-0.4835413040365603,-0.004675223757492221,0.09040605669374152,-0.38846002358532655,-0.4788660802790681
3.519084871458098,0.7854251575504287,6.118174220432026,9.637259091890124,4.304510029008527,-5.3327490628815974
-3.7828044218555785,-1.1921803193831124,1.8208641504133039,-1.9619402714422747,-4.974984741238691,-3.0130444697964163
8.573145614664528,-1.3240874974703714,2.3894790381199726,10.9626246527845,7.249058117194156,-3.7135665355903438
3.2204389115006626,-1.374137491626396,2.11474322591157,5.335182137412232,1.8463014198742667,-3.488880717537966
-2.4191348742281855,0.6626805641541569,-3.5636942007205086,-5.982829074948694,-1.7564543100740286,4.226374764874666
-0.8079639865046523,2.120086689852562,2.6442967040635987,1.8363327175589466,1.3121227033479097,-0.5242100142110369
2.115270609881533,-1.6448189331114003,1.4205549453917508,3.535825555273284,0.4704516767701328,-3.0653738785031512
4.054241905353127,1.9921412105761376,3.196164512700424,7.250406418053551,6.046383115929265,-1.2040233021242863
7.451555435678609,0.587807897543471,1.3035396426216006,8.75509507830021,8.039363333222079,-0.7157317450781296
-0.44191992051468354,-0.6328459226662243,-1.841444418499019,-2.2833643390137026,-1.074765843180908,1.2085984958327947
-7.036693366474297,2.252189918639194,-4.276645343648208,-11.313338710122505,-4.784503447835103,6.5288352622874015
0.4799154536804598,-2.715778932783358,1.7944119735430162,2.274327427223476,-2.235863479102898,-4.510190906326374
-0.8144220434843557,0.6037165320580646,1.2989676056244335,0.4845455621400778,-0.21070551142629101,-0.6952510735663688
-3.8851773214550818,0.265098161336613,-1.5624390708823714,-5.447616392337453,-3.6200791601184688,1.8275372322189845
-2.394461424145333,3.0801662431535197,-1.4453514327571377,-3.8398128569024705,0.6857048190081869,4.525517675910658
2.958772243313499,0.9667723505229603,1.0200321624651265,3.978804405778625,3.925544593836459,-0.053259811942166224
-9.153405129467947,0.08678152618685231,4.002835687976046,-5.150569441491901,-9.066623603281094,-3.9160541617891935
6.278663138489405,1.1782771586997702,4.52887364200797,10.807536780497376,7.456940297189175,-3.3505964833082
0.9819308233359937,2.4547172088987055,2.7498031127942655,3.7317339361302593,3.4366480322346993,-0.29508590389556
-14.212788207940779,0.7565420503779104,-0.0528249114440275,-14.265613119384806,-13.456246157562868,0.8093669618219379
2.517735991698184,-1.831469500317287,0.5227914280647631,3.040527419762947,0.6862664913808971,-2.35426092838205
0.7116083615380452,3.325373767250565,2.2595764247783072,2.9711847863163525,4.03698212878861,1.065797342472258
-1.0265707964411777,2.9306765519659574,-3.205270926245426,-4.231841722686604,1.9041057555247798,6.135947478211383
-4.89700778809916,-1.1595680863497133,-0.2506111710070085,-5.147618959106168,-6.056575874448873,-0.9089569153427048
2.4860805391554495,4.166876597511473,-2.3032901752150923,0.1827903639403572,6.652957136666923,6.470166772726566
7.987626895804168,0.9943774286443245,0.8598009089177749,8.847427804721944,8.982004324448493,0.1345765197265496
-6.0565520921352265,0.1918834860726118,3.92410109745411,-2.1324509946811165,-5.864668606062614,-3.732217611381498
-8.094809466687156,4.154197739075012,1.851726992637933,-6.243082474049223,-3.9406117276121444,2.302470746437079
-2.0190405066980532,2.0063448376190505,2.9367935087625714,0.9177530020645182,-0.01269566907900277,-0.9304486711435209
-5.761155243528815,-0.13103509966772375,2.3603301351774,-3.400825108351415,-5.892190343196539,-2.491365234845124
9.186324377291577,-2.686002025239118,4.6278914220145815,13.814215799306158,6.500322352052459,-7.313893447253699
-1.5438244763684497,2.1813691181102333,2.322210564110952,0.7783860877425022,0.6375446417417836,-0.14084144600071857
-3.4951084352266255,-0.16055018137680357,-3.388893024417045,-6.88400145964367,-3.655658616603429,3.2283428430402417
-2.331992968525791,-1.2547184335601285,0.5000503424500456,-1.8319426260757457,-3.5867114020859194,-1.7547687760101742
6.768843210605748,-1.876076569409703,4.357359169774011,11.126202380379759,4.8927666411960455,-6.233435739183713
7.9284600755893475,0.49306138191525384,5.719153530329111,13.647613605918458,8.421521457504602,-5.226092148413857
2.9302451258986997,1.0043815858683096,-2.5961694907257478,0.3340756351729519,3.9346267117670095,3.6005510765940576
-5.40322223251807,-0.47228628498116815,-4.028891165372025,-9.432113397890095,-5.875508517499238,3.556604880390857
-4.724965682716843,0.02534089407589518,-4.7955002668578794,-9.520465949574723,-4.699624788640948,4.8208411609337745
-3.3660019583715965,0.6937227730409912,0.6391669348744006,-2.726835023497196,-2.6722791853306056,0.0545558381665906
-8.1206567791065,2.5181998781239847,-0.9737742400049034,-9.094431019111404,-5.602456900982515,3.491974118128888
5.541728524783839,0.781507349426837,4.187535030083294,9.729263554867131,6.323235874210676,-3.4060276806564564
8.02848796299816,-1.7915456277217652,-5.838276657991496,2.190211305006663,6.236942335276394,4.046731030269731
1.5543700322257334,-0.3962024048595933,-4.8873589190106195,-3.332988886784886,1.15816762736614,4.491156514151026
-4.251351783029026,2.6565654140817245,-1.8429486401752044,-6.09430042320423,-1.5947863689473016,4.499514054256929
-3.6643892517840464,0.9568216806052263,5.3815889207913274,1.717199669007281,-2.70756757117882,-4.424767240186101
7.639185495134089,-1.0707450536689858,-4.114353975881771,3.5248315192523174,6.568440441465103,3.0436089222127856
-1.441428100779775,0.37090330609547684,1.777998464777064,0.336570363997289,-1.0705247946842982,-1.407095158681587
-0.301446715812586,1.4504235613643055,0.9135255919644446,0.6120788761518586,1.1489768455517195,0.5368979693998609
-1.0569855837142428,0.18500232818800869,0.4216089917059409,-0.6353765920083019,-0.8719832555262341,-0.23660666351793222
-1.4361563292530737,-3.2180516801117167,-1.0904078394631846,-2.5265641687162583,-4.65420800936479,-2.127643840648532
11.66373719762099,-2.170249791765699,0.009187368662597707,11.672924566283587,9.49348740585529,-2.1794371604282965
